customer_id,0,1,2,3,4,5,6,7,8,9
9875403,8.060421,14.068861,35.039227,10.919958,0.0,8.002686,14.848407,16.14151,22.14466,8.815945
20022095,4.6355076,2.2646308,8.576623,1.5664284,0.0,6.1906347,1.5538621,9.461579,2.581217,3.8118298
18751734,6.0066147,7.2048435,7.9991045,5.5150347,0.0,10.523367,1.3871009,8.346276,4.51965,12.003527
14288103,3.9250216,6.4793706,6.3009534,1.72632,0.0,8.704081,0.55920005,8.9640255,1.972443,9.826782
20018440,8.143887,2.694936,4.874473,5.147337,0.0,2.3445923,1.77284,12.582337,2.7469878,3.3830278
17788602,7.2795796,6.6140423,10.564654,3.3931313,0.0,12.098602,1.6547303,8.072036,0.81660706,12.171374
17862173,7.2097044,3.8992097,5.595372,4.0771475,0.0,7.1034074,1.5030274,7.088127,5.1288214,4.266162
17625176,8.501479,8.303094,4.6489,6.7732663,0.0,7.3875484,2.0822752,11.327254,10.886981,7.7755322
14805966,3.6898808,7.056112,4.5592885,3.0740738,0.0,8.582689,0.7162648,10.704893,3.437657,11.392562
18621008,3.2151165,9.051193,4.181319,5.663457,0.0,9.063309,0.2922126,9.7680235,6.7821736,13.5504265
18940122,6.8126388,6.6395345,6.521376,6.1354666,0.0,6.449484,1.7166069,8.499551,5.4506946,6.2075872
20102100,2.9939604,6.8844576,5.596804,0.60565144,0.0,8.571838,0.7801247,11.238284,2.5083323,11.559387
20984404,6.343658,4.1336327,10.118903,3.6095035,0.0,9.7313175,1.7089605,8.846751,1.7931432,10.948735
9659575,7.911859,5.5021663,6.326099,8.996007,0.0,7.930531,1.9478264,11.20796,8.24074,0.52304745
14022179,8.025043,5.847112,6.041189,3.7047143,0.0,7.7431254,1.9401987,7.8112607,4.901835,7.551351
2965461,9.723076,6.152649,6.311013,8.65316,0.0,6.635023,3.8149867,9.586114,12.910068,6.040518
11957280,6.520641,5.6219487,7.589656,4.1697154,0.0,7.4349127,1.3627005,8.057036,5.1882863,6.8532586
9233948,5.4642076,7.8349833,3.140006,9.418149,0.0,9.861584,1.1782337,7.5784693,7.944586,11.651049
13165644,5.4659615,4.974249,8.527581,3.205102,0.0,7.889342,1.9823737,10.599573,2.914144,9.426867
5632623,11.858716,4.661009,12.920214,6.2331166,0.0,10.631807,3.4894125,12.462283,7.4779124,5.4046664
12039175,23.274279,8.1340885,13.855934,13.528945,0.0,8.389912,7.718446,18.787739,18.718605,3.1888037
11413398,7.5435705,8.074399,8.914665,3.6143467,0.0,9.78903,3.0369077,11.655034,5.883334,9.049606
8232208,5.929983,4.53872,4.1643753,5.4170628,0.0,5.214975,0.4514971,8.646934,3.411621,5.455551
8491075,6.993103,4.706884,5.182262,4.468264,0.0,5.974388,0.6057284,9.108701,4.2084403,7.962436
6861292,3.7071528,7.2802544,5.4769506,3.1023726,0.0,8.844776,0.71526045,9.932753,3.9723983,10.57249
7028373,4.600525,6.8779173,6.103592,2.586487,0.0,7.09868,1.0327399,10.790119,5.533066,9.71626
9230774,5.6083875,6.173163,2.995634,5.0510683,0.0,5.6394763,1.3838093,8.502988,5.9093843,3.2798965
6915506,5.1070294,6.533699,11.003733,6.3251853,0.0,12.843647,2.3728316,10.639742,3.603224,15.747735
12955140,2.2364178,5.971,6.3733706,2.9055479,0.0,8.683767,1.7357321,10.320298,3.9694285,12.549584
12475197,30.196434,10.384465,16.930412,12.908328,0.0,9.049416,8.206976,27.30441,22.189896,2.5958006
25019986,2.821866,6.7259026,6.0936856,4.331406,0.0,8.574511,0.24620438,8.946324,3.6274846,9.913484
23372477,3.7132463,5.542185,4.5236607,6.0212584,0.0,8.651447,1.9114397,7.438054,5.7459517,10.702135
22548178,5.548919,5.4533463,7.688833,1.7881227,0.0,8.518057,1.4477901,9.018173,1.4034021,7.2894897
25134572,2.3298316,7.417924,2.232055,3.3996227,0.0,8.063463,0.62977326,9.580285,4.10189,11.452539
25388043,4.6853604,7.5863895,4.8417716,7.846963,0.0,11.038654,1.1397157,7.8674617,5.8321877,13.495623
24997098,4.553796,5.7018642,8.74032,2.8889353,0.0,10.984646,1.7752631,9.566142,1.3728988,12.538477
22059583,4.4856067,6.2376394,7.488413,2.0219703,0.0,9.577736,0.99448013,10.893819,2.6537,10.95407
24812846,15.13604,7.916531,6.7352304,5.882895,0.0,6.51115,4.592386,15.851854,9.147018,1.0533749
26659024,8.692606,4.276968,10.962691,2.491692,0.0,6.311222,3.2706366,12.154138,5.8893313,6.0256357
25914111,1.1650581,6.783455,5.989455,1.2216029,0.0,7.556733,0.7226728,12.013569,2.3157525,11.570419
27675689,5.3001065,5.5278554,4.9853697,8.969982,0.0,9.705118,1.8895223,6.674778,6.2788563,12.613095
26950245,10.484168,3.7998576,11.027742,3.3674407,0.0,7.7306495,1.196298,8.343391,0.33195943,8.91848
27400215,11.426882,7.5176153,11.226656,6.8704267,0.0,16.176622,1.5020187,9.820905,2.1356554,14.733746
12392309,4.202692,12.794829,21.02694,9.286367,0.0,12.76894,9.427267,9.24967,12.811159,19.50163
5715754,4.9558244,12.256867,13.255509,8.576671,0.0,9.564249,0.0,14.190693,7.044163,15.188237
27731345,9.072238,15.890239,33.92502,10.287801,0.0,14.694117,13.952135,7.853184,14.283554,20.693407
13560604,6.087719,17.39608,30.746092,11.6310425,0.0,14.227537,15.174513,10.521303,18.866081,23.534002
14728690,2.8613195,16.530645,28.122458,7.8851767,0.0,11.107893,13.82759,9.525743,16.313368,20.286674
7617938,29.31312,24.638138,54.110752,21.46582,0.0,1.2030035,31.345705,16.883818,43.324707,22.405937
17297595,7.529325,11.072458,14.751842,11.124842,0.0,12.50712,0.0,12.977127,6.8804173,17.02521
19708091,5.1250625,11.406119,11.256075,11.382869,0.0,9.904297,0.0,13.1252165,9.407748,15.520476
15503396,8.2863245,8.740412,20.53863,11.009885,0.0,12.006332,2.863995,16.158545,7.5688944,15.18659
16628462,4.060636,8.646965,4.0628614,7.433536,0.0,9.935112,1.2485995,10.059041,8.865116,13.180444
20303987,9.790416,5.2025857,12.181609,9.716019,0.0,12.757095,3.805341,8.591921,5.799294,12.966635
16323087,13.851011,5.9576674,7.3977757,5.3360796,0.0,3.4203475,2.4065583,13.47448,8.3873205,5.8767323
15973185,6.92848,5.167645,6.963147,2.6186705,0.0,7.8181696,2.067913,8.479802,1.4280488,6.875883
17646424,3.902318,6.347605,6.433435,1.7813895,0.0,7.7023993,0.66579944,10.928775,3.9422078,9.5620575
19616155,2.669117,7.3474708,6.131515,1.7386707,0.0,7.7508683,0.20588237,10.781696,2.7595022,10.903839
17461446,7.7338305,6.3654313,3.8600821,7.7076325,0.0,5.457412,1.9710016,8.987057,7.928933,5.43901
18752180,8.228953,6.3549395,2.8584042,3.7192702,0.0,7.733899,1.2345009,8.230204,4.389914,6.0916605
15531192,10.505747,4.0139923,7.8945723,3.7612658,0.0,8.343626,3.8024032,12.755441,7.46087,4.781549
