0,1
15888653,14548872
15783617,7403647
8767345,27206231
20683498,27256103
20001707,23455396
7648453,15121953
15594579,13550320
9263266,1959904
21942747,25243849
17157695,15796200
27897843,12473187
4103061,22202803
6130443,16082357
26396792,27903157
13706789,16850473
9151901,16542008
9609669,21111574
11562187,13871035
7131403,26503081
9355293,17550556
25411120,20295884
22446862,14375898
24730346,15433050
15893005,20462736
10744269,8438628
15839997,16894703
21058069,22015738
8123584,16495653
11710176,25647170
19877258,18653275
15322245,21914673
19650197,26726650
17407842,20484687
8570951,25826113
4401733,14263660
10609159,23561629
20633721,11229406
20096446,17947618
13706886,25812058
25359752,8864652
20724647,22551605
23288843,26933902
20538871,20856391
16340989,25822149
12620775,8531886
27094240,3762306
12545229,19793004
20525663,19479036
16176630,24556446
18641123,25606431
10969961,25540524
20986217,9008066
25791676,25651271
21969845,14921411
25263718,27493768
15798954,21718361
13013402,18583657
13770204,11331741
15680979,24930863
22524148,25388872
5288609,21424127
4907480,17869614
25505244,20662306
7968753,26478214
3010306,22060402
10428659,13805057
7384116,8456123
9864960,3691274
16484507,20231825
20557712,15373639
23909428,23075563
12608222,19501687
22622815,26012241
6414246,27606599
19931514,26549314
26721196,15001533
7968973,13736690
23468785,19146422
15561246,23659258
6388913,14267966
7492198,16532870
25039133,17063298
16965001,27017271
24696685,10290176
25361969,10674343
16261973,27272965
15427826,26071612
9853977,11221425
9647383,26911581
8323495,22625873
6819267,21646028
25321443,11562600
28094182,18904196
25596102,16545172
25462176,9439068
21488683,26953598
21803754,23485384
4631844,22472744
16952033,26812578
13025794,12743309
26877105,26005125
10292828,14935518
23669980,14912504
14560509,24466429
16853513,5898054
20050788,16389674
12683871,5004078
22052715,10684647
25063150,10166874
7265587,11594076
25940680,12554174
20749272,23246093
16091157,18685558
16155443,25568220
22642704,21378179
3654751,5926108
11489500,18229431
10364852,25562767
15853430,19580526
6485729,25917530
23971085,15523608
15935370,11782962
24396247,27500797
8868716,24892256
19591238,26370130
25853195,6332956
19045176,11296221
11661967,20678473
3854912,13177549
21301894,14607991
13519457,15947139
13068423,26092678
16528790,18393715
6644747,26009492
3043012,17008544
21670473,23226085
23786717,21253498
15602186,23382340
20879467,17923631
16692213,27907513
22956366,13454102
17275956,10418879
3247473,19289431
8855196,18884350
19021977,25535780
11694814,12107841
18240043,25818003
25868546,18809650
20915372,25160367
13628256,26805372
25946544,26575003
25520781,25588267
17015458,14380997
6489017,27249390
10437407,12943306
10799483,20832841
13669798,25556122
24354799,25777586
2117279,5613026
13874415,25191997
21820834,15696518
13335315,25717560
1838582,22440704
24669342,19840337
11541889,14744643
27366929,23416880
19074050,6081347
12067533,20510705
20795663,26475177
26743653,3410320
10570711,10605499
13839913,9959310
24774183,15811441
10234096,13677279
11620188,20018576
22072657,21280366
24201406,4058866
16920655,24619025
12833365,10654641
16375327,9067074
14246086,21267355
21233308,10600980
6733760,27966582
14322360,19459144
4304507,18029183
12311395,25664757
18267755,22167666
12746470,26603380
12951486,18442738
21645319,23149208
12544236,25628397
23169593,13009241
4913322,26702099
14496257,14805966
22437725,17264385
18750698,25397081
25076609,16131451
19679489,25641111
26552632,25431505
14686126,25590506
8792672,11496083
1901747,23194518
17132082,12635795
14458808,21873189
20159180,25625998
25999926,10016339
20023149,7747871
11990307,10994415
17309002,11494962
7862156,5314258
13521046,26624177
11897760,16285116
9165823,13146334
18074044,8658410
23013463,24692522
22080390,23010387
25398910,16589203
11622710,20638453
25852969,7494987
6043085,8683888
18787913,25583823
4091495,13951005
14172953,23195303
19953152,6588928
19903466,20576680
8322700,18076956
18548139,25748741
25436749,12814154
21428934,10707493
7030674,25975181
17851775,24813491
12184018,27214642
6370457,13643682
4815384,25978986
20758526,18975346
25668017,14315708
17109377,17979517
27795058,25550813
3040650,11295000
26474295,21972209
19247110,25652952
2306893,25640918
9184543,20012952
6409963,24347626
21267576,27104307
4460763,11616965
26333811,16674611
25933187,20842782
7584426,23628753
12682270,8618022
16671019,27652604
16303043,26382766
13163611,12478769
13850698,21198594
27500323,15896604
8503817,15097819
20393586,25634644
16739321,18276237
12430771,25187703
14021493,8522410
19854636,9578426
18604880,6856264
27986059,25889185
14461749,27575664
24046029,14647182
21556880,24932349
27350353,15292996
19483693,26784199
27172650,22888651
13369961,16312474
4484888,15350244
26542268,23365896
11940124,15179713
18919597,2179120
16042539,26738273
17100034,11361545
7979082,7285101
21696074,16288515
13912803,26950245
13655063,26857716
24621234,12837695
18074525,15632945
12918079,10006008
23149564,27204671
